image_path,emotion,dataset_name,width,height,file_size,age,gender
./Datasets\CK\focused\S119_008_00000001.png,0,CK,640,640,153394,1,2
./Datasets\CK\focused\S121_004_00000001.png,0,CK,640,640,152784,1,1
./Datasets\CK\focused\S122_005_00000001.png,0,CK,640,640,167708,1,1
./Datasets\CK\focused\S125_008_00000001.png,0,CK,640,640,174589,1,1
./Datasets\CK\focused\S126_004_00000001.png,0,CK,640,640,171966,1,2
./Datasets\CK\focused\S127_001_00000001.png,0,CK,640,640,147799,1,1
./Datasets\CK\focused\S128_004_00000001.png,0,CK,640,640,161171,1,1
./Datasets\CK\focused\S129_011_00000001.png,0,CK,640,640,176015,1,1
./Datasets\CK\focused\S130_001_00000001.png,0,CK,640,640,147227,1,1
./Datasets\CK\focused\S131_002_00000001.png,0,CK,640,640,158446,1,2
./Datasets\CK\focused\S132_008_00000001.png,0,CK,640,640,172529,1,2
./Datasets\CK\focused\S133_003_00000001.png,0,CK,640,640,155801,1,1
./Datasets\CK\focused\S134_002_00000001.png,0,CK,640,640,176373,1,2
./Datasets\CK\focused\S135_001_00000001.png,0,CK,640,640,152054,1,2
./Datasets\CK\focused\S136_001_00000001.png,0,CK,640,640,155495,1,1
./Datasets\CK\focused\S138_003_00000001.png,0,CK,640,640,163669,1,1
./Datasets\CK\focused\S502_001_00000001.png,0,CK,640,640,415586,1,1
./Datasets\CK\focused\S503_001_00000001.png,0,CK,640,640,501169,1,1
./Datasets\CK\focused\S504_001_00000001.png,0,CK,640,640,434740,1,2
./Datasets\CK\focused\S506_001_00000001.png,0,CK,640,640,451499,1,2
./Datasets\CK\focused\S999_001_00000001.png,0,CK,640,640,465798,1,1
./Datasets\CK\happy\S010_006_00000015.png,1,CK,640,640,136144,1,1
./Datasets\CK\happy\S011_006_00000013.png,1,CK,640,640,134135,1,1
./Datasets\CK\happy\S014_005_00000017.png,1,CK,640,640,141805,1,1
./Datasets\CK\happy\S026_006_00000013.png,1,CK,640,640,144824,1,1
./Datasets\CK\happy\S032_006_00000016.png,1,CK,640,640,168535,1,1
./Datasets\CK\happy\S034_005_00000010.png,1,CK,640,640,162125,1,1
./Datasets\CK\happy\S035_006_00000018.png,1,CK,640,640,164336,1,1
./Datasets\CK\happy\S037_006_00000021.png,1,CK,640,640,156766,1,2
./Datasets\CK\happy\S042_006_00000017.png,1,CK,640,640,169969,1,1
./Datasets\CK\happy\S044_003_00000014.png,1,CK,640,640,161821,1,2
./Datasets\CK\happy\S050_006_00000023.png,1,CK,640,640,158153,1,2
./Datasets\CK\happy\S052_004_00000033.png,1,CK,640,640,157120,1,1
./Datasets\CK\happy\S053_004_00000024.png,1,CK,640,640,151277,1,2
./Datasets\CK\happy\S055_005_00000045.png,1,CK,640,640,153170,1,1
./Datasets\CK\happy\S056_004_00000020.png,1,CK,640,640,176756,1,2
./Datasets\CK\happy\S057_006_00000033.png,1,CK,640,640,158338,1,1
./Datasets\CK\happy\S060_002_00000026.png,1,CK,640,640,153561,1,1
./Datasets\CK\happy\S061_002_00000015.png,1,CK,640,640,152822,1,1
./Datasets\CK\happy\S062_004_00000024.png,1,CK,640,640,163023,2,2
./Datasets\CK\happy\S063_002_00000023.png,1,CK,640,640,169558,1,2
./Datasets\CK\happy\S064_003_00000025.png,1,CK,640,640,167354,1,2
./Datasets\CK\happy\S065_004_00000028.png,1,CK,640,640,153506,1,1
./Datasets\CK\happy\S066_003_00000012.png,1,CK,640,640,162019,1,1
./Datasets\CK\happy\S067_005_00000022.png,1,CK,640,640,153622,1,1
./Datasets\CK\happy\S068_002_00000015.png,1,CK,640,640,151469,1,1
./Datasets\CK\happy\S069_004_00000017.png,1,CK,640,640,154244,1,1
./Datasets\CK\happy\S070_003_00000017.png,1,CK,640,640,167728,1,1
./Datasets\CK\happy\S071_005_00000021.png,1,CK,640,640,170203,1,1
./Datasets\CK\happy\S072_006_00000022.png,1,CK,640,640,160933,1,1
./Datasets\CK\happy\S074_005_00000043.png,1,CK,640,640,157643,1,1
./Datasets\CK\happy\S075_006_00000025.png,1,CK,640,640,152563,1,2
./Datasets\CK\happy\S076_006_00000019.png,1,CK,640,640,159696,1,1
./Datasets\CK\happy\S078_004_00000027.png,1,CK,640,640,147962,1,1
./Datasets\CK\happy\S079_004_00000026.png,1,CK,640,640,178868,1,1
./Datasets\CK\happy\S083_003_00000019.png,1,CK,640,640,178041,1,1
./Datasets\CK\happy\S085_002_00000014.png,1,CK,640,640,177666,1,1
./Datasets\CK\happy\S086_002_00000015.png,1,CK,640,640,173487,1,1
./Datasets\CK\happy\S087_005_00000012.png,1,CK,640,640,168141,1,1
./Datasets\CK\happy\S089_002_00000021.png,1,CK,640,640,171801,1,2
./Datasets\CK\happy\S091_003_00000021.png,1,CK,640,640,147647,1,1
./Datasets\CK\happy\S092_004_00000024.png,1,CK,640,640,160320,1,2
./Datasets\CK\happy\S093_004_00000016.png,1,CK,640,640,175671,1,2
./Datasets\CK\happy\S094_004_00000012.png,1,CK,640,640,143870,1,1
./Datasets\CK\happy\S095_007_00000021.png,1,CK,640,640,142737,1,1
./Datasets\CK\happy\S096_004_00000011.png,1,CK,640,640,155152,1,2
./Datasets\CK\happy\S097_006_00000019.png,1,CK,640,640,160886,1,2
./Datasets\CK\happy\S098_004_00000015.png,1,CK,640,640,152123,1,1
./Datasets\CK\happy\S099_004_00000015.png,1,CK,640,640,161395,1,2
./Datasets\CK\happy\S100_006_00000016.png,1,CK,640,640,162131,1,1
./Datasets\CK\happy\S106_006_00000011.png,1,CK,640,640,156134,1,1
./Datasets\CK\happy\S108_008_00000013.png,1,CK,640,640,174686,1,1
./Datasets\CK\happy\S109_006_00000015.png,1,CK,640,640,161648,1,1
./Datasets\CK\happy\S114_006_00000023.png,1,CK,640,640,153203,1,1
./Datasets\CK\happy\S115_008_00000017.png,1,CK,640,640,159414,1,1
./Datasets\CK\happy\S116_007_00000017.png,1,CK,640,640,154368,1,2
./Datasets\CK\happy\S124_007_00000024.png,1,CK,640,640,161921,1,1
./Datasets\CK\happy\S125_005_00000013.png,1,CK,640,640,156007,1,1
./Datasets\CK\happy\S127_004_00000016.png,1,CK,640,640,149628,1,1
./Datasets\CK\happy\S128_011_00000016.png,1,CK,640,640,162723,1,1
./Datasets\CK\happy\S129_012_00000011.png,1,CK,640,640,176398,1,1
./Datasets\CK\happy\S130_013_00000015.png,1,CK,640,640,168934,1,1
./Datasets\CK\happy\S131_006_00000022.png,1,CK,640,640,158454,1,2
./Datasets\CK\happy\S132_006_00000023.png,1,CK,640,640,153348,1,2
./Datasets\CK\happy\S133_010_00000014.png,1,CK,640,640,176134,1,1
./Datasets\CK\happy\S134_004_00000015.png,1,CK,640,640,163556,1,2
./Datasets\CK\neutral\S010_002_00000001.png,2,CK,640,640,131978,1,1
./Datasets\CK\neutral\S014_004_00000001.png,2,CK,640,640,136888,1,1
./Datasets\CK\neutral\S022_004_00000001.png,2,CK,640,640,174759,1,1
./Datasets\CK\neutral\S026_001_00000001.png,2,CK,640,640,143508,1,1
./Datasets\CK\neutral\S028_001_00000001.png,2,CK,640,640,172053,1,1
./Datasets\CK\neutral\S029_001_00000001.png,2,CK,640,640,156870,1,1
./Datasets\CK\neutral\S032_001_00000001.png,2,CK,640,640,168913,1,1
./Datasets\CK\neutral\S034_002_00000001.png,2,CK,640,640,160501,1,1
./Datasets\CK\neutral\S035_002_00000001.png,2,CK,640,640,160296,1,1
./Datasets\CK\neutral\S037_002_00000001.png,2,CK,640,640,155610,1,2
./Datasets\CK\neutral\S042_003_00000001.png,2,CK,640,640,168433,1,1
./Datasets\CK\neutral\S044_001_00000001.png,2,CK,640,640,160906,1,2
./Datasets\CK\neutral\S045_005_00000001.png,2,CK,640,640,151803,1,2
./Datasets\CK\neutral\S046_001_00000001.png,2,CK,640,640,158930,1,1
./Datasets\CK\neutral\S050_005_00000001.png,2,CK,640,640,154906,1,2
./Datasets\CK\neutral\S051_001_00000001.png,2,CK,640,640,147164,1,1
./Datasets\CK\neutral\S052_004_00000001.png,2,CK,640,640,154830,1,1
./Datasets\CK\neutral\S053_001_00000001.png,2,CK,640,640,150193,1,2
./Datasets\CK\neutral\S054_003_00000001.png,2,CK,640,640,175777,1,2
./Datasets\CK\neutral\S055_001_00000001.png,2,CK,640,640,149300,1,1
./Datasets\CK\neutral\S056_002_00000001.png,2,CK,640,640,157838,1,2
./Datasets\CK\neutral\S057_001_00000001.png,2,CK,640,640,157968,1,1
./Datasets\CK\neutral\S058_002_00000001.png,2,CK,640,640,152078,1,2
./Datasets\CK\neutral\S059_001_00000001.png,2,CK,640,640,151539,1,1
./Datasets\CK\neutral\S060_002_00000001.png,2,CK,640,640,149914,1,1
./Datasets\CK\neutral\S060_005_00000001.png,2,CK,640,640,169789,1,1
./Datasets\CK\neutral\S061_001_00000001.png,2,CK,640,640,152750,1,1
./Datasets\CK\neutral\S062_002_00000001.png,2,CK,640,640,147934,1,2
./Datasets\CK\neutral\S062_004_00000001.png,2,CK,640,640,161310,1,2
./Datasets\CK\neutral\S063_002_00000001.png,2,CK,640,640,167823,1,2
./Datasets\CK\neutral\S064_001_00000001.png,2,CK,640,640,149329,1,2
./Datasets\CK\neutral\S065_002_00000001.png,2,CK,640,640,153004,1,1
./Datasets\CK\neutral\S066_001_00000001.png,2,CK,640,640,163037,1,1
./Datasets\CK\neutral\S067_002_00000001.png,2,CK,640,640,153284,1,1
./Datasets\CK\neutral\S068_002_00000001.png,2,CK,640,640,150938,1,1
./Datasets\CK\neutral\S068_003_00000001.png,2,CK,640,640,169284,1,1
./Datasets\CK\neutral\S069_001_00000001.png,2,CK,640,640,153376,1,1
./Datasets\CK\neutral\S070_003_00000001.png,2,CK,640,640,167046,1,1
./Datasets\CK\neutral\S071_006_00000001.png,2,CK,640,640,186186,1,1
./Datasets\CK\neutral\S072_003_00000001.png,2,CK,640,640,170667,1,1
./Datasets\CK\neutral\S073_003_00000001.png,2,CK,640,640,155510,1,2
./Datasets\CK\neutral\S074_002_00000001.png,2,CK,640,640,156295,1,1
./Datasets\CK\neutral\S075_003_00000001.png,2,CK,640,640,149291,1,2
./Datasets\CK\neutral\S076_003_00000001.png,2,CK,640,640,159385,1,1
./Datasets\CK\neutral\S077_001_00000001.png,2,CK,640,640,160782,1,1
./Datasets\CK\neutral\S078_001_00000001.png,2,CK,640,640,148652,1,1
./Datasets\CK\neutral\S079_003_00000001.png,2,CK,640,640,176124,1,1
./Datasets\CK\neutral\S080_003_00000001.png,2,CK,640,640,161638,1,1
./Datasets\CK\neutral\S081_004_00000001.png,2,CK,640,640,171448,1,2
./Datasets\CK\neutral\S082_005_00000001.png,2,CK,640,640,173261,1,2
./Datasets\CK\neutral\S083_004_00000001.png,2,CK,640,640,177636,1,1
./Datasets\CK\neutral\S084_001_00000001.png,2,CK,640,640,166989,1,1
./Datasets\CK\neutral\S085_003_00000001.png,2,CK,640,640,177591,1,1
./Datasets\CK\neutral\S086_001_00000001.png,2,CK,640,640,168979,1,1
./Datasets\CK\neutral\S087_002_00000001.png,2,CK,640,640,166312,1,1
./Datasets\CK\neutral\S088_001_00000001.png,2,CK,640,640,173004,1,2
./Datasets\CK\neutral\S089_002_00000001.png,2,CK,640,640,168091,1,2
./Datasets\CK\neutral\S090_002_00000001.png,2,CK,640,640,186933,1,1
./Datasets\CK\neutral\S091_001_00000001.png,2,CK,640,640,146966,1,1
./Datasets\CK\neutral\S092_002_00000001.png,2,CK,640,640,168603,1,2
./Datasets\CK\neutral\S093_003_00000001.png,2,CK,640,640,163092,1,2
./Datasets\CK\neutral\S094_001_00000001.png,2,CK,640,640,142061,1,1
./Datasets\CK\neutral\S095_005_00000001.png,2,CK,640,640,445785,1,1
./Datasets\CK\neutral\S096_001_00000001.png,2,CK,640,640,153067,1,2
./Datasets\CK\neutral\S097_003_00000001.png,2,CK,640,640,469868,1,2
./Datasets\CK\neutral\S098_004_00000001.png,2,CK,640,640,150947,1,1
./Datasets\CK\neutral\S099_007_00000001.png,2,CK,640,640,176375,1,2
./Datasets\CK\neutral\S100_003_00000001.png,2,CK,640,640,158791,1,1
./Datasets\CK\neutral\S101_005_00000001.png,2,CK,640,640,161674,1,2
./Datasets\CK\neutral\S102_001_00000001.png,2,CK,640,640,158037,1,1
./Datasets\CK\neutral\S102_005_00000001.png,2,CK,640,640,143298,1,1
./Datasets\CK\neutral\S103_002_00000001.png,2,CK,640,640,173264,1,1
./Datasets\CK\neutral\S104_003_00000001.png,2,CK,640,640,163036,1,1
./Datasets\CK\neutral\S105_001_00000001.png,2,CK,640,640,158932,1,1
./Datasets\CK\neutral\S106_004_00000001.png,2,CK,640,640,154439,1,1
./Datasets\CK\neutral\S107_003_00000001.png,2,CK,640,640,162220,1,2
./Datasets\CK\neutral\S108_008_00000001.png,2,CK,640,640,173933,1,1
./Datasets\CK\neutral\S109_006_00000001.png,2,CK,640,640,159048,1,1
./Datasets\CK\neutral\S110_005_00000001.png,2,CK,640,640,167211,1,1
./Datasets\CK\neutral\S111_002_00000001.png,2,CK,640,640,464868,1,1
./Datasets\CK\neutral\S112_003_00000001.png,2,CK,640,640,162105,1,1
./Datasets\CK\neutral\S113_004_00000001.png,2,CK,640,640,484515,1,2
./Datasets\CK\neutral\S114_003_00000001.png,2,CK,640,640,149568,1,1
./Datasets\CK\neutral\S115_003_00000001.png,2,CK,640,640,171553,1,1
./Datasets\CK\neutral\S116_002_00000001.png,2,CK,640,640,154283,1,2
./Datasets\CK\neutral\S117_002_00000001.png,2,CK,640,640,164296,1,1
./Datasets\CK\neutral\S118_003_00000001.png,2,CK,640,640,158785,1,2
./Datasets\CK\neutral\S119_001_00000001.png,2,CK,640,640,150062,1,2
./Datasets\CK\neutral\S120_002_00000001.png,2,CK,640,640,157329,1,2
./Datasets\CK\neutral\S121_002_00000001.png,2,CK,640,640,153199,1,1
./Datasets\CK\neutral\S122_002_00000001.png,2,CK,640,640,167688,1,1
./Datasets\CK\neutral\S124_002_00000001.png,2,CK,640,640,158738,1,1
./Datasets\CK\neutral\S125_001_00000001.png,2,CK,640,640,156389,1,1
./Datasets\CK\neutral\S126_001_00000001.png,2,CK,640,640,176516,1,2
./Datasets\CK\neutral\S127_004_00000001.png,2,CK,640,640,150002,1,1
./Datasets\CK\neutral\S128_002_00000001.png,2,CK,640,640,447318,1,1
./Datasets\CK\neutral\S129_002_00000001.png,2,CK,640,640,468537,1,1
./Datasets\CK\neutral\S130_006_00000001.png,2,CK,640,640,158305,1,1
./Datasets\CK\neutral\S131_001_00000001.png,2,CK,640,640,155900,1,2
./Datasets\CK\neutral\S132_005_00000001.png,2,CK,640,640,151918,1,2
./Datasets\CK\neutral\S133_009_00000001.png,2,CK,640,640,175677,1,1
./Datasets\CK\neutral\S134_001_00000001.png,2,CK,640,640,175848,1,2
./Datasets\CK\neutral\S135_003_00000001.png,2,CK,640,640,160556,1,2
./Datasets\CK\neutral\S136_003_00000001.png,2,CK,640,640,162028,1,1
./Datasets\CK\neutral\S137_002_00000001.png,2,CK,640,640,158593,1,1
./Datasets\CK\neutral\S138_007_00000001.png,2,CK,640,640,171759,1,1
./Datasets\CK\neutral\S139_002_00000001.png,2,CK,640,640,458072,1,1
./Datasets\CK\neutral\S147_002_00000001.png,2,CK,640,640,462288,1,1
./Datasets\CK\neutral\S148_002_00000001.png,2,CK,640,640,459658,1,1
./Datasets\CK\neutral\S149_002_00000001.png,2,CK,640,640,465344,1,1
./Datasets\CK\neutral\S151_002_00000001.png,2,CK,640,640,467036,1,1
./Datasets\CK\neutral\S154_002_00000001.png,2,CK,640,640,469330,1,1
./Datasets\CK\neutral\S155_002_00000001.png,2,CK,640,640,457843,1,1
./Datasets\CK\neutral\S156_002_00000001.png,2,CK,640,640,479307,1,1
./Datasets\CK\neutral\S157_002_00000001.png,2,CK,640,640,505228,1,1
./Datasets\CK\neutral\S158_002_00000001.png,2,CK,640,640,468965,1,1
./Datasets\CK\neutral\S160_006_00000001.png,2,CK,640,640,439735,1,1
./Datasets\CK\neutral\S501_004_00000001.png,2,CK,640,640,435149,1,1
./Datasets\CK\neutral\S502_002_00000001.png,2,CK,640,640,400910,1,1
./Datasets\CK\neutral\S503_006_00000001.png,2,CK,640,640,497784,1,1
./Datasets\CK\neutral\S504_002_00000001.png,2,CK,640,640,433735,1,2
./Datasets\CK\neutral\S505_002_00000001.png,2,CK,640,640,403598,1,2
./Datasets\CK\neutral\S506_004_00000001.png,2,CK,640,640,441580,1,2
./Datasets\CK\neutral\S895_002_00000001.png,2,CK,640,640,471690,2,1
./Datasets\CK\neutral\S999_003_00000001.png,2,CK,640,640,470842,1,1
./Datasets\CK\surprised\S010_002_00000014.png,3,CK,640,640,132354,1,1
./Datasets\CK\surprised\S011_001_00000016.png,3,CK,640,640,133970,1,1
./Datasets\CK\surprised\S014_001_00000029.png,3,CK,640,640,141287,1,1
./Datasets\CK\surprised\S022_001_00000030.png,3,CK,640,640,174949,1,1
./Datasets\CK\surprised\S026_001_00000015.png,3,CK,640,640,143442,1,1
./Datasets\CK\surprised\S032_001_00000022.png,3,CK,640,640,168043,1,1
./Datasets\CK\surprised\S034_001_00000029.png,3,CK,640,640,162902,1,1
./Datasets\CK\surprised\S035_001_00000015.png,3,CK,640,640,164670,1,1
./Datasets\CK\surprised\S037_001_00000020.png,3,CK,640,640,159477,1,2
./Datasets\CK\surprised\S042_001_00000019.png,3,CK,640,640,168766,1,1
./Datasets\CK\surprised\S044_001_00000024.png,3,CK,640,640,162272,1,2
./Datasets\CK\surprised\S046_002_00000006.png,3,CK,640,640,161498,1,1
./Datasets\CK\surprised\S050_002_00000018.png,3,CK,640,640,157522,1,2
./Datasets\CK\surprised\S051_002_00000019.png,3,CK,640,640,166067,1,1
./Datasets\CK\surprised\S052_001_00000015.png,3,CK,640,640,159280,1,1
./Datasets\CK\surprised\S053_001_00000023.png,3,CK,640,640,152288,1,2
./Datasets\CK\surprised\S054_003_00000007.png,3,CK,640,640,179455,1,2
./Datasets\CK\surprised\S055_001_00000012.png,3,CK,640,640,156263,1,1
./Datasets\CK\surprised\S056_003_00000010.png,3,CK,640,640,176533,1,2
./Datasets\CK\surprised\S057_001_00000019.png,3,CK,640,640,159316,1,1
./Datasets\CK\surprised\S058_001_00000020.png,3,CK,640,640,154356,1,2
./Datasets\CK\surprised\S059_001_00000018.png,3,CK,640,640,155857,1,1
./Datasets\CK\surprised\S060_003_00000018.png,3,CK,640,640,170271,1,1
./Datasets\CK\surprised\S061_001_00000012.png,3,CK,640,640,155837,1,1
./Datasets\CK\surprised\S062_002_00000016.png,3,CK,640,640,152495,1,2
./Datasets\CK\surprised\S063_001_00000013.png,3,CK,640,640,158699,1,2
./Datasets\CK\surprised\S064_001_00000012.png,3,CK,640,640,152905,1,2
./Datasets\CK\surprised\S065_003_00000022.png,3,CK,640,640,155261,1,1
./Datasets\CK\surprised\S066_002_00000022.png,3,CK,640,640,165257,1,1
./Datasets\CK\surprised\S067_002_00000014.png,3,CK,640,640,156422,1,1
./Datasets\CK\surprised\S068_003_00000014.png,3,CK,640,640,172643,1,1
./Datasets\CK\surprised\S069_002_00000014.png,3,CK,640,640,154249,1,1
./Datasets\CK\surprised\S070_002_00000016.png,3,CK,640,640,168944,1,1
./Datasets\CK\surprised\S071_001_00000013.png,3,CK,640,640,171517,1,1
./Datasets\CK\surprised\S073_001_00000013.png,3,CK,640,640,159993,1,2
./Datasets\CK\surprised\S074_002_00000016.png,3,CK,640,640,162007,1,1
./Datasets\CK\surprised\S075_002_00000014.png,3,CK,640,640,155290,1,2
./Datasets\CK\surprised\S076_001_00000017.png,3,CK,640,640,159611,1,1
./Datasets\CK\surprised\S077_001_00000028.png,3,CK,640,640,165194,1,1
./Datasets\CK\surprised\S078_001_00000033.png,3,CK,640,640,151446,1,1
./Datasets\CK\surprised\S079_001_00000012.png,3,CK,640,640,154191,1,1
./Datasets\CK\surprised\S080_001_00000018.png,3,CK,640,640,167982,1,1
./Datasets\CK\surprised\S081_001_00000019.png,3,CK,640,640,184316,1,2
./Datasets\CK\surprised\S082_001_00000015.png,3,CK,640,640,172279,1,2
./Datasets\CK\surprised\S084_001_00000010.png,3,CK,640,640,170754,1,1
./Datasets\CK\surprised\S085_003_00000013.png,3,CK,640,640,181178,1,1
./Datasets\CK\surprised\S086_001_00000019.png,3,CK,640,640,174372,1,1
./Datasets\CK\surprised\S087_001_00000011.png,3,CK,640,640,167185,1,1
./Datasets\CK\surprised\S088_001_00000017.png,3,CK,640,640,173940,1,2
./Datasets\CK\surprised\S089_001_00000016.png,3,CK,640,640,172903,1,2
./Datasets\CK\surprised\S090_002_00000011.png,3,CK,640,640,188261,1,1
./Datasets\CK\surprised\S092_001_00000017.png,3,CK,640,640,165110,1,2
./Datasets\CK\surprised\S094_001_00000010.png,3,CK,640,640,145615,1,1
./Datasets\CK\surprised\S095_001_00000016.png,3,CK,640,640,144090,1,1
./Datasets\CK\surprised\S096_001_00000007.png,3,CK,640,640,157244,1,2
./Datasets\CK\surprised\S097_001_00000021.png,3,CK,640,640,164363,1,2
./Datasets\CK\surprised\S099_001_00000014.png,3,CK,640,640,162643,1,1
./Datasets\CK\surprised\S100_002_00000015.png,3,CK,640,640,167240,1,1
./Datasets\CK\surprised\S101_002_00000019.png,3,CK,640,640,149008,1,2
./Datasets\CK\surprised\S102_002_00000018.png,3,CK,640,640,148305,1,1
./Datasets\CK\surprised\S107_001_00000010.png,3,CK,640,640,153095,1,2
./Datasets\CK\surprised\S110_001_00000013.png,3,CK,640,640,160381,1,1
./Datasets\CK\surprised\S111_001_00000014.png,3,CK,640,640,150844,1,1
./Datasets\CK\surprised\S113_001_00000012.png,3,CK,640,640,166712,1,2
./Datasets\CK\surprised\S114_001_00000018.png,3,CK,640,640,152527,1,1
./Datasets\CK\surprised\S115_001_00000008.png,3,CK,640,640,161703,1,1
./Datasets\CK\surprised\S116_001_00000014.png,3,CK,640,640,155992,1,2
./Datasets\CK\surprised\S117_001_00000014.png,3,CK,640,640,176921,1,1
./Datasets\CK\surprised\S119_001_00000011.png,3,CK,640,640,153746,1,2
./Datasets\CK\surprised\S122_001_00000012.png,3,CK,640,640,158655,1,1
./Datasets\CK\surprised\S124_001_00000014.png,3,CK,640,640,164740,1,1
./Datasets\CK\surprised\S125_007_00000009.png,3,CK,640,640,177646,1,1
./Datasets\CK\surprised\S126_004_00000012.png,3,CK,640,640,172989,1,2
./Datasets\CK\surprised\S127_001_00000017.png,3,CK,640,640,149700,1,1
./Datasets\CK\surprised\S129_002_00000011.png,3,CK,640,640,469759,1,1
./Datasets\CK\surprised\S130_001_00000018.png,3,CK,640,640,150253,1,1
./Datasets\CK\surprised\S131_001_00000016.png,3,CK,640,640,160000,1,2
./Datasets\CK\surprised\S132_008_00000010.png,3,CK,640,640,174387,1,2
./Datasets\CK\surprised\S133_009_00000006.png,3,CK,640,640,177657,1,1
./Datasets\CK\surprised\S135_001_00000039.png,3,CK,640,640,154053,1,2
./Datasets\CK\surprised\S136_001_00000019.png,3,CK,640,640,156531,1,1
./Datasets\CK\surprised\S137_001_00000014.png,3,CK,640,640,160493,1,1
./Datasets\CK\surprised\S138_004_00000013.png,3,CK,640,640,153663,1,1
./Datasets\FFHQ\focused\67009.png,0,FFHQ,640,640,653159,1,2
./Datasets\FFHQ\focused\67017.png,0,FFHQ,640,640,676013,2,1
./Datasets\FFHQ\focused\67039.png,0,FFHQ,640,640,607320,2,2
./Datasets\FFHQ\focused\67046.png,0,FFHQ,640,640,601382,1,1
./Datasets\FFHQ\focused\67133.png,0,FFHQ,640,640,577566,1,1
./Datasets\FFHQ\focused\67144.png,0,FFHQ,640,640,531819,1,1
./Datasets\FFHQ\focused\67263.png,0,FFHQ,640,640,400539,1,2
./Datasets\FFHQ\focused\67267.png,0,FFHQ,640,640,521194,1,1
./Datasets\FFHQ\focused\67268.png,0,FFHQ,640,640,662007,1,2
./Datasets\FFHQ\focused\67307.png,0,FFHQ,640,640,672592,1,1
./Datasets\FFHQ\focused\67332.png,0,FFHQ,640,640,639813,2,2
./Datasets\FFHQ\focused\67353.png,0,FFHQ,640,640,562373,2,2
./Datasets\FFHQ\focused\67400.png,0,FFHQ,640,640,745236,2,2
./Datasets\FFHQ\focused\67406.png,0,FFHQ,640,640,609612,1,2
./Datasets\FFHQ\focused\67411.png,0,FFHQ,640,640,480725,1,1
./Datasets\FFHQ\focused\67423.png,0,FFHQ,640,640,560112,1,1
./Datasets\FFHQ\focused\67443.png,0,FFHQ,640,640,535281,1,1
./Datasets\FFHQ\focused\67470.png,0,FFHQ,640,640,632171,1,1
./Datasets\FFHQ\focused\67471.png,0,FFHQ,640,640,584245,1,1
./Datasets\FFHQ\focused\67481.png,0,FFHQ,640,640,523402,1,2
./Datasets\FFHQ\focused\67489.png,0,FFHQ,640,640,698921,1,1
./Datasets\FFHQ\focused\67494.png,0,FFHQ,640,640,604718,2,2
./Datasets\FFHQ\focused\67525.png,0,FFHQ,640,640,639668,3,2
./Datasets\FFHQ\focused\67529.png,0,FFHQ,640,640,534076,1,1
./Datasets\FFHQ\focused\67568.png,0,FFHQ,640,640,542784,3,2
./Datasets\FFHQ\focused\67619.png,0,FFHQ,640,640,717468,1,1
./Datasets\FFHQ\focused\67634.png,0,FFHQ,640,640,608120,3,2
./Datasets\FFHQ\focused\67678.png,0,FFHQ,640,640,553144,2,1
./Datasets\FFHQ\focused\67716.png,0,FFHQ,640,640,620087,2,2
./Datasets\FFHQ\focused\67723.png,0,FFHQ,640,640,611717,1,1
./Datasets\FFHQ\focused\67734.png,0,FFHQ,640,640,572945,2,2
./Datasets\FFHQ\focused\67739.png,0,FFHQ,640,640,644186,1,2
./Datasets\FFHQ\focused\67748.png,0,FFHQ,640,640,613423,1,1
./Datasets\FFHQ\focused\67773.png,0,FFHQ,640,640,575190,3,2
./Datasets\FFHQ\focused\67776.png,0,FFHQ,640,640,577860,1,1
./Datasets\FFHQ\focused\67783.png,0,FFHQ,640,640,522142,2,1
./Datasets\FFHQ\focused\67785.png,0,FFHQ,640,640,479512,1,1
./Datasets\FFHQ\focused\67818.png,0,FFHQ,640,640,627837,3,2
